label	text	index
2	"#coronavirus, #billgates chiama conte: ""ha riconosciuto l'impegno dell'italia. accordo su cooperazione mondiale per trovare il #vaccino"" - il fatto quotidiano “to può tenè” è già stato detto? link"	745
1	alleanza tra giganti per il vaccino antivirus link	746
2	il #vaccino e i suoi effetti collaterali : in africa ci sono pi casi di polio derivata che di virus selvaggio.  ma non vi preoccupate, sar colpa dei #novax anche in questo caso   link	747
2	user avete rotto con sto vaccino	748
1	#borisjohnson tiene viva la sua teoria di lasciare che il #covidー19 si diffonda in attesa dell'immunità di gregge. burioni: « non ha senso parlarne perché non abbiamo un vaccino e non sappiamo se l’infezione conferisce immunità ». boris ma continui ad essere scemo forte però.	749
1	a che punto siamo con la sperimentazione del vaccino anti covid-19? link	750
1	coronavirus: 229 i contagiati in italia, 7 le vittime | ricciardi (oms): due anni per il vaccino | conte: gestione di un ospedale fuori dai protocolli  #coronavirus link link	751
2	una casa farmaceutica che ha frodato il ssn, realizzerà un vaccino anticovid sperimentato solo alla spicciolata. il delitto perfetto. conte ritìrati!	752
1	coronavirus, ema possibile disponibilità vaccino in un anno - europa - link link	753
0	user ormai il collasso cè che cazzo vogliono? sappiamo che fino a quando non c’è un vaccino sarà sempre a rischio.. quindi che schiantano tutti	754
0	user siamo qui a fare un vaccino, come per tutti i vaccini ti chiedono di stare 20 minuti ad aspettare eventuali effetti collaterali. lei vuole scappare perché non ci sta in questo posto tutti insieme (10 persone tutte minute di mascherina in un corridoio lungo).	755
0	user ciao fabio! la mascherina se indossatsa da tutti, e intendo tutti, riduce notevolmente ma non azzera il contagio. né gli esperti né il governo hanno mai detto che lo azzera. al sicuro, come è stato detto più volte, lo si è solo con il vaccino.	756
2	user_william user questo conta, che si possa curare. da quello che ho appreso tutta la serie di corona non sono prevenibili. si modificano nel tempo, si comportano diversamente per ceppo etnico, per età e per mille altri fattori. mi inquieto quando sento anteporre alla cura certa, la vaccinazione.	757
0	"#gualtieri definisce l'intervista di bonomi (rilasciata l'indomani delle manifestazioni di fascisti e no vax) ""ingenerosa"". invece la parla più opportuna sarebbe stata ""pericolosa"".  ecco un tema 'evaso' dal numero 1 di confindustria. #italia post #covidー19 link"	758
0	borsa: tokyo, apertura in netto rialzo. fiducia su capacità ripresa economia, avanzamento vaccino #ansa link	759
0	i #novax (e #freevax) citano la costituzione contro l'obbligo (eventuale) di un #vaccino anti-covid. ma non è così: l'imposizione, in passato, è stata definita legittima (più volte) dalla consulta link	760
1	tutto questo ci porterà 10 anni di film e serie tv sul coronavirus. dalle ciofeche alle americanate e ogni paese avrà il suo eroe che scopre il vaccino, nottetempo e per sbaglio. link	761
1	volano in borsa le aziende farmaceutiche che stanno studiando il vaccino - link link	762
2	avete vaccinato le vs. ragazze? poi toccher anche ai ragazzi! vi obbligano facendovi credere che  giusto. questo  il risultato. link	763
2	link i danneggiati da vaccino esistono: 691 sono i soggetti riconosciuti e indennizzati dallo stato al 31 dicembre 2018, di cui 27 morti. nadia gatti, presidente del condav, ci fornisce i dati...buona lettura!	764
0	in ogni caso sappiamo bene che con l isolamento non finirà comunque questo virus di propagarsi, l unica cosa che potrà salvarci è un vaccino che non sarà pronto prima di 1 anno. tirate voi le conclusioni	765
2	bisogna organizzare una manifestazione contro il vaccino di gates prima che sia troppo tardi	766
0	dopo qualche settimana di defaticamento eccoli lì di nuovo i #novax, col petto fiero e il sole in fronte. oggi in parlamento non si è parlato di scuola e istruzione. siamo vittime del #coronavirus si, ma più dell'analfabetismo di ritorno, da anni. #braindown link	767
2	post vaccino: disturbi di apprendimento, epilessia. i medici sapevano ma non dissero nulla alla madre. a voi giudicare. #vaccini link	768
2	quando la nave affonda i topi scappano, prima insieme a suo compare bill gates faceva il diavolo a quattro nel promuovere vaccinazioni di massa, ieri al senato fa dieci passi indietro ammettendo la pericolosità del vaccino. link	769
0	la buona notizia è che un vaccino c'è per il #coronavirus, la brutta notizia è che è riservato per i soldati usa. #defendereurope20	770
2	"""valutazione del fallimento del #vaccino contro il morbillo a tianjin (cina)""  a bambini vaccinati con pi dosi, si verificano notevoli casi di morbillo a tianjin, con coperture del 97%.   necessario comprendere le ragioni del fallimento del vaccino.  link"	771
0	la cattiva informazione che viene fatta sui social a proposito dei vaccini  pericolosa ????impegnarsi tutti per contribuire alla corretta informazione???? vaccino contro il papilloma virus sicuro, efficace e gratuito link	772
1	user user ennesima menzogna del governo conte: solo propaganda politica. non esiste nessun vaccino pronto per il prossimo autunno né alcun accordo con l'italia: link	773
2	medici coraggiosi ❤️ in merito all'obbligo del vaccino anti-inflienza medici specialisti in igiene, epidemiologia, statistica, ematologia e pediatria hanno pubblicato un dossier scientifico, scaricabile gratis da link link	774
2	user beh aspettiamo che esista vaccino e leggiamo le controindicazioni. probabilmente la percentuali di gente che declinerebbe l'invito salirebbe.	775
1	entro fine anno disponibile il vaccino anti covid-19 link	776
0	gratis! una dedica per #barillari e tutti gli altri imbecilli #novax complottisti. link	777
1	prof. massimo  andreoni - direttore uoc malattie infettive policlinico tor vergata, roma i  test  diagnostici  per  la  diagnosi  e il  follow  up - le  terapie  oggi  e  in  futuro - i  tempi  per  la  messa  a  punto  del  vaccino  link link	778
2	user io sono contro questo vaccino, in particolare. il vaccino viene fatto con le stesse cellule del virus, il covid-19 è un misto tra la cellula del pipistrello e quella del topo. farmi iniettare questo schifo mi fa orrore. bisogna ribellarsi a questo vaccino.	779
